token_id,speaker_id,utterance_id,token_position,character,expected_pinyin,expected_tone,syllable_base,moe_verified,moe_verification_status,audio_annotation_matched,alignment_eligible,eligibility_exclusion_reason_primary,eligibility_exclusion_reasons_all,n_rated_tokens_in_utterance,n_undetermined_in_utterance,speech_type,ompal_label,source_audio_path,annotation_source,dataset_version,pipeline_version
00100118_05,01001,00100118,5,常,cháng,2,chang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,6,1,native,1,private-data/ompal/wav/SPEAKER01001/00100118.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100118_09,01001,00100118,9,小,xiǎo,3,xiao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,6,1,native,1,private-data/ompal/wav/SPEAKER01001/00100118.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100118_10,01001,00100118,10,花,huā,1,hua,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,6,1,native,1,private-data/ompal/wav/SPEAKER01001/00100118.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100118_11,01001,00100118,11,園,yuán,2,yuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,6,1,native,1,private-data/ompal/wav/SPEAKER01001/00100118.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100119_00,01001,00100119,0,我,,3,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,4,2,native,1,private-data/ompal/wav/SPEAKER01001/00100119.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100119_02,01001,00100119,2,房,fáng,2,fang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,4,2,native,1,private-data/ompal/wav/SPEAKER01001/00100119.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100119_05,01001,00100119,5,太,tài,4,tai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,4,2,native,1,private-data/ompal/wav/SPEAKER01001/00100119.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100119_06,01001,00100119,6,大,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,4,2,native,1,private-data/ompal/wav/SPEAKER01001/00100119.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_00,01001,00100120,0,裡,lǐ,3,li,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_01,01001,00100120,1,邊,biān,1,bian,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_03,01001,00100120,3,一,yī,1,yi,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_05,01001,00100120,5,小,xiǎo,3,xiao,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_06,01001,00100120,6,桌,zhuō,1,zhuo,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_08,01001,00100120,8,兩,liǎng,3,liang,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_13,01001,00100120,13,一,yī,1,yi,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100120_15,01001,00100120,15,床,chuáng,2,chuang,1,verified,1,1,,,8,0,native,1,private-data/ompal/wav/SPEAKER01001/00100120.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_01,01002,00100201,1,國,guó,2,guo,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_03,01002,00100201,3,曆,lì,4,li,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_05,01002,00100201,5,新,xīn,1,xin,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_06,01002,00100201,6,年,nián,2,nian,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_07,01002,00100201,7,叫,jiào,4,jiao,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_09,01002,00100201,9,春,chūn,1,chun,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100201_10,01002,00100201,10,節,jié,2,jie,1,verified,1,1,,,7,0,native,1,private-data/ompal/wav/SPEAKER01002/00100201.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_01,01002,00100202,1,西,xī,1,xi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_02,01002,00100202,2,方,fāng,1,fang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_04,01002,00100202,4,聖,shèng,4,sheng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_05,01002,00100202,5,誕,dàn,4,dan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_06,01002,00100202,6,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_07,01002,00100202,7,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100202_08,01002,00100202,8,樣,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01002/00100202.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_00,01002,00100203,0,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_02,01002,00100203,2,國,guó,2,guo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_03,01002,00100203,3,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_04,01002,00100203,4,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_05,01002,00100203,5,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_07,01002,00100203,7,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_10,01002,00100203,10,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_11,01002,00100203,11,熱,rè,4,re,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_12,01002,00100203,12,鬧,nào,4,nao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_14,01002,00100203,14,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100203_15,01002,00100203,15,日,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01002/00100203.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_00,01002,00100204,0,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_01,01002,00100204,1,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_02,01002,00100204,2,全,quán,2,quan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_03,01002,00100204,3,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_04,01002,00100204,4,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_05,01002,00100204,5,團,tuán,2,tuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_06,01002,00100204,6,圓,yuán,2,yuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100204_08,01002,00100204,8,日,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,2,native,1,private-data/ompal/wav/SPEAKER01002/00100204.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_00,01002,00100205,0,所,suǒ,3,suo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_01,01002,00100205,1,以,yǐ,3,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_02,01002,00100205,2,出,chū,1,chu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_03,01002,00100205,3,門,mén,2,men,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_04,01002,00100205,4,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_05,01002,00100205,5,外,wài,4,wai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_07,01002,00100205,7,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_08,01002,00100205,8,必,bì,4,bi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_09,01002,00100205,9,須,xū,1,xu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_10,01002,00100205,10,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_11,01002,00100205,11,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_12,01002,00100205,12,前,qián,2,qian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_13,01002,00100205,13,趕,gǎn,3,gan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_14,01002,00100205,14,回,huí,2,hui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100205_15,01002,00100205,15,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,15,1,native,1,private-data/ompal/wav/SPEAKER01002/00100205.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_00,01002,00100206,0,大,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_02,01002,00100206,2,小,xiǎo,3,xiao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_03,01002,00100206,3,學,xué,2,xue,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_04,01002,00100206,4,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_05,01002,00100206,5,都,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_06,01002,00100206,6,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_07,01002,00100206,7,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_09,01002,00100206,9,時,shí,2,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100206_10,01002,00100206,10,候,hòu,4,hou,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,native,1,private-data/ompal/wav/SPEAKER01002/00100206.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
